id,quality_grade,image_url,scientific_name,common_name
141482874,research,https://inaturalist-open-data.s3.amazonaws.com/photos/242396738/medium.jpg,Fringilla coelebs,Зяблик
142551460,research,https://inaturalist-open-data.s3.amazonaws.com/photos/244413478/medium.jpeg,Fringilla coelebs,Зяблик
146453493,research,https://inaturalist-open-data.s3.amazonaws.com/photos/251793406/medium.jpeg,Fringilla coelebs,Зяблик
152855617,research,https://static.inaturalist.org/photos/263923765/medium.jpg,Fringilla coelebs,Зяблик
154302645,research,https://static.inaturalist.org/photos/266602833/medium.jpg,Fringilla coelebs,Зяблик
154601098,research,https://static.inaturalist.org/photos/267146186/medium.jpg,Fringilla coelebs,Зяблик
155503539,research,https://static.inaturalist.org/photos/268805190/medium.jpg,Fringilla coelebs,Зяблик
155503550,research,https://static.inaturalist.org/photos/268805559/medium.jpg,Fringilla coelebs,Зяблик
155503567,research,https://static.inaturalist.org/photos/268806010/medium.jpg,Fringilla coelebs,Зяблик
155778584,research,https://static.inaturalist.org/photos/269309293/medium.jpg,Fringilla coelebs,Зяблик
155778598,research,https://static.inaturalist.org/photos/269309971/medium.jpg,Fringilla coelebs,Зяблик
155853209,research,https://inaturalist-open-data.s3.amazonaws.com/photos/269448931/medium.jpg,Fringilla coelebs,Зяблик
155860290,research,https://inaturalist-open-data.s3.amazonaws.com/photos/269460700/medium.jpg,Fringilla coelebs,Зяблик
155860828,research,https://inaturalist-open-data.s3.amazonaws.com/photos/269461604/medium.jpg,Fringilla coelebs,Зяблик
156279076,research,https://static.inaturalist.org/photos/270212668/medium.jpg,Fringilla coelebs,Зяблик
156279123,research,https://static.inaturalist.org/photos/270214789/medium.jpg,Fringilla coelebs,Зяблик
158520746,research,https://inaturalist-open-data.s3.amazonaws.com/photos/273957378/medium.jpg,Fringilla coelebs,Зяблик
158524816,research,https://inaturalist-open-data.s3.amazonaws.com/photos/273963837/medium.jpg,Fringilla coelebs,Зяблик
158529016,research,https://inaturalist-open-data.s3.amazonaws.com/photos/273970264/medium.jpg,Fringilla coelebs,Зяблик
158782256,research,https://static.inaturalist.org/photos/274360110/medium.jpg,Fringilla coelebs,Зяблик
158782260,research,https://static.inaturalist.org/photos/274360478/medium.jpg,Fringilla coelebs,Зяблик
160282521,research,https://inaturalist-open-data.s3.amazonaws.com/photos/276970276/medium.jpeg,Fringilla coelebs,Зяблик
160291704,research,https://inaturalist-open-data.s3.amazonaws.com/photos/276981544/medium.jpeg,Fringilla coelebs,Зяблик
160420463,research,https://inaturalist-open-data.s3.amazonaws.com/photos/277205083/medium.jpg,Fringilla coelebs,Зяблик
160780079,research,https://static.inaturalist.org/photos/277854507/medium.jpg,Fringilla coelebs,Зяблик
160873929,research,https://inaturalist-open-data.s3.amazonaws.com/photos/278031429/medium.jpg,Fringilla coelebs,Зяблик
162157979,research,https://static.inaturalist.org/photos/280359699/medium.jpg,Fringilla coelebs,Зяблик
162157993,research,https://static.inaturalist.org/photos/280360728/medium.jpg,Fringilla coelebs,Зяблик
166672432,research,https://inaturalist-open-data.s3.amazonaws.com/photos/288644521/medium.jpg,Fringilla coelebs,Зяблик
166673504,research,https://inaturalist-open-data.s3.amazonaws.com/photos/288646364/medium.jpg,Fringilla coelebs,Зяблик
167092296,research,https://inaturalist-open-data.s3.amazonaws.com/photos/289416040/medium.jpg,Fringilla coelebs,Зяблик
168561879,research,https://inaturalist-open-data.s3.amazonaws.com/photos/292141295/medium.jpg,Fringilla coelebs,Зяблик
169282923,research,https://inaturalist-open-data.s3.amazonaws.com/photos/293468024/medium.jpg,Fringilla coelebs,Зяблик
169284429,research,https://inaturalist-open-data.s3.amazonaws.com/photos/293470351/medium.jpg,Fringilla coelebs,Зяблик
169394634,research,https://static.inaturalist.org/photos/293670578/medium.jpg,Fringilla coelebs,Зяблик
169406056,research,https://inaturalist-open-data.s3.amazonaws.com/photos/293693090/medium.jpeg,Fringilla coelebs,Зяблик
169467724,research,https://inaturalist-open-data.s3.amazonaws.com/photos/293807904/medium.jpg,Fringilla coelebs,Зяблик
169824527,research,https://inaturalist-open-data.s3.amazonaws.com/photos/294460799/medium.jpg,Fringilla coelebs,Зяблик
169834621,research,https://inaturalist-open-data.s3.amazonaws.com/photos/294479197/medium.jpg,Fringilla coelebs,Зяблик
170245413,research,https://inaturalist-open-data.s3.amazonaws.com/photos/295252881/medium.jpeg,Fringilla coelebs,Зяблик
170622728,research,https://inaturalist-open-data.s3.amazonaws.com/photos/295961562/medium.jpg,Fringilla coelebs,Зяблик
176178739,research,https://inaturalist-open-data.s3.amazonaws.com/photos/306262549/medium.jpg,Fringilla coelebs,Зяблик
181607333,research,https://inaturalist-open-data.s3.amazonaws.com/photos/316165890/medium.jpeg,Fringilla coelebs,Зяблик
181761266,research,https://static.inaturalist.org/photos/316776833/medium.jpg,Fringilla coelebs,Зяблик
181761306,research,https://static.inaturalist.org/photos/316778787/medium.jpg,Fringilla coelebs,Зяблик
181806919,research,https://inaturalist-open-data.s3.amazonaws.com/photos/316868492/medium.jpg,Fringilla coelebs,Зяблик
182354885,research,https://inaturalist-open-data.s3.amazonaws.com/photos/317930531/medium.jpg,Fringilla coelebs,Зяблик
182937993,research,https://static.inaturalist.org/photos/319061827/medium.jpg,Fringilla coelebs,Зяблик
183865092,research,https://inaturalist-open-data.s3.amazonaws.com/photos/320841888/medium.jpeg,Fringilla coelebs,Зяблик
184305252,research,https://inaturalist-open-data.s3.amazonaws.com/photos/321694027/medium.jpg,Fringilla coelebs,Зяблик
184724873,research,https://static.inaturalist.org/photos/322482798/medium.jpg,Fringilla coelebs,Зяблик
185300842,research,https://static.inaturalist.org/photos/323599332/medium.jpg,Fringilla coelebs,Зяблик
186463022,research,https://inaturalist-open-data.s3.amazonaws.com/photos/325858657/medium.jpeg,Fringilla coelebs,Зяблик
186463056,research,https://inaturalist-open-data.s3.amazonaws.com/photos/325862632/medium.jpeg,Fringilla coelebs,Зяблик
194213409,research,https://inaturalist-open-data.s3.amazonaws.com/photos/341325479/medium.jpg,Fringilla coelebs,Зяблик
196376455,research,https://inaturalist-open-data.s3.amazonaws.com/photos/345709990/medium.jpeg,Fringilla coelebs,Зяблик
196376472,research,https://inaturalist-open-data.s3.amazonaws.com/photos/345712845/medium.jpeg,Fringilla coelebs,Зяблик
196376489,research,https://inaturalist-open-data.s3.amazonaws.com/photos/345715008/medium.jpeg,Fringilla coelebs,Зяблик
196376501,research,https://inaturalist-open-data.s3.amazonaws.com/photos/345716958/medium.jpeg,Fringilla coelebs,Зяблик
197257918,research,https://inaturalist-open-data.s3.amazonaws.com/photos/347375251/medium.jpeg,Fringilla coelebs,Зяблик
198302313,research,https://inaturalist-open-data.s3.amazonaws.com/photos/349478397/medium.jpeg,Fringilla coelebs,Зяблик
198302328,research,https://inaturalist-open-data.s3.amazonaws.com/photos/349478929/medium.jpeg,Fringilla coelebs,Зяблик
199668879,research,https://inaturalist-open-data.s3.amazonaws.com/photos/352156043/medium.jpeg,Fringilla coelebs,Зяблик
199678807,research,https://inaturalist-open-data.s3.amazonaws.com/photos/352176863/medium.jpeg,Fringilla coelebs,Зяблик
200196241,research,https://inaturalist-open-data.s3.amazonaws.com/photos/353136428/medium.jpg,Fringilla coelebs,Зяблик
204511279,research,https://inaturalist-open-data.s3.amazonaws.com/photos/361500524/medium.jpeg,Fringilla coelebs,Зяблик
204623884,research,https://inaturalist-open-data.s3.amazonaws.com/photos/361704965/medium.jpg,Fringilla coelebs,Зяблик
204774122,research,https://inaturalist-open-data.s3.amazonaws.com/photos/361985669/medium.jpeg,Fringilla coelebs,Зяблик
204948482,research,https://static.inaturalist.org/photos/362316038/medium.jpg,Fringilla coelebs,Зяблик
205239075,research,https://static.inaturalist.org/photos/362869844/medium.jpg,Fringilla coelebs,Зяблик
205346710,research,https://inaturalist-open-data.s3.amazonaws.com/photos/363082725/medium.jpeg,Fringilla coelebs,Зяблик
205346850,research,https://inaturalist-open-data.s3.amazonaws.com/photos/363082903/medium.jpeg,Fringilla coelebs,Зяблик
205508346,research,https://static.inaturalist.org/photos/363386239/medium.jpg,Fringilla coelebs,Зяблик
206306067,research,https://inaturalist-open-data.s3.amazonaws.com/photos/364870250/medium.jpeg,Fringilla coelebs,Зяблик
206306076,research,https://inaturalist-open-data.s3.amazonaws.com/photos/364871012/medium.jpeg,Fringilla coelebs,Зяблик
206306091,research,https://inaturalist-open-data.s3.amazonaws.com/photos/364871632/medium.jpeg,Fringilla coelebs,Зяблик
206306107,research,https://inaturalist-open-data.s3.amazonaws.com/photos/364876194/medium.jpeg,Fringilla coelebs,Зяблик
206306126,research,https://inaturalist-open-data.s3.amazonaws.com/photos/364877095/medium.jpeg,Fringilla coelebs,Зяблик
206652239,research,https://static.inaturalist.org/photos/365445102/medium.jpg,Fringilla coelebs,Зяблик
206652240,research,https://static.inaturalist.org/photos/365445365/medium.jpg,Fringilla coelebs,Зяблик
207224968,research,https://static.inaturalist.org/photos/366518086/medium.jpg,Fringilla coelebs,Зяблик
207647058,research,https://inaturalist-open-data.s3.amazonaws.com/photos/367302467/medium.jpeg,Fringilla coelebs,Зяблик
207647068,research,https://inaturalist-open-data.s3.amazonaws.com/photos/367303902/medium.jpeg,Fringilla coelebs,Зяблик
207647075,research,https://inaturalist-open-data.s3.amazonaws.com/photos/367304366/medium.jpeg,Fringilla coelebs,Зяблик
207647076,research,https://inaturalist-open-data.s3.amazonaws.com/photos/367304440/medium.jpeg,Fringilla coelebs,Зяблик
207733924,research,https://inaturalist-open-data.s3.amazonaws.com/photos/367479398/medium.jpeg,Fringilla coelebs,Зяблик
207790952,research,https://static.inaturalist.org/photos/367581657/medium.jpg,Fringilla coelebs,Зяблик
208053506,research,https://inaturalist-open-data.s3.amazonaws.com/photos/368077313/medium.jpeg,Fringilla coelebs,Зяблик
208265239,research,https://static.inaturalist.org/photos/368469678/medium.jpg,Fringilla coelebs,Зяблик
210706962,research,https://static.inaturalist.org/photos/372655652/medium.jpg,Fringilla coelebs,Зяблик
212337211,research,https://inaturalist-open-data.s3.amazonaws.com/photos/375237803/medium.jpeg,Fringilla coelebs,Зяблик
212337223,research,https://inaturalist-open-data.s3.amazonaws.com/photos/375238321/medium.jpeg,Fringilla coelebs,Зяблик
212337227,research,https://inaturalist-open-data.s3.amazonaws.com/photos/375238701/medium.jpeg,Fringilla coelebs,Зяблик
212337240,research,https://inaturalist-open-data.s3.amazonaws.com/photos/375241152/medium.jpeg,Fringilla coelebs,Зяблик
212342571,research,https://inaturalist-open-data.s3.amazonaws.com/photos/375248781/medium.jpeg,Fringilla coelebs,Зяблик
212342572,research,https://inaturalist-open-data.s3.amazonaws.com/photos/375249529/medium.jpeg,Fringilla coelebs,Зяблик
212349709,research,https://static.inaturalist.org/photos/375266067/medium.jpg,Fringilla coelebs,Зяблик
214441122,research,https://static.inaturalist.org/photos/379032523/medium.jpg,Fringilla coelebs,Зяблик
215094973,research,https://static.inaturalist.org/photos/380248740/medium.jpeg,Fringilla coelebs,Зяблик
216371284,research,https://static.inaturalist.org/photos/382652075/medium.jpg,Fringilla coelebs,Зяблик
216406448,research,https://static.inaturalist.org/photos/382719168/medium.jpeg,Fringilla coelebs,Зяблик
216406449,research,https://static.inaturalist.org/photos/382720591/medium.jpeg,Fringilla coelebs,Зяблик
216406450,research,https://static.inaturalist.org/photos/382721272/medium.jpeg,Fringilla coelebs,Зяблик
217573991,research,https://inaturalist-open-data.s3.amazonaws.com/photos/384916252/medium.jpg,Fringilla coelebs,Зяблик
220511113,research,https://static.inaturalist.org/photos/390416985/medium.jpg,Fringilla coelebs,Зяблик
220724583,research,https://inaturalist-open-data.s3.amazonaws.com/photos/390813710/medium.jpg,Fringilla coelebs,Зяблик
221585821,research,https://static.inaturalist.org/photos/392414198/medium.jpg,Fringilla coelebs,Зяблик
222066022,research,https://static.inaturalist.org/photos/393320090/medium.jpg,Fringilla coelebs,Зяблик
223376026,research,https://static.inaturalist.org/photos/395781764/medium.jpg,Fringilla coelebs,Зяблик
225317014,research,https://static.inaturalist.org/photos/399458828/medium.jpg,Fringilla coelebs,Зяблик
225497755,research,https://inaturalist-open-data.s3.amazonaws.com/photos/399808001/medium.jpeg,Fringilla coelebs,Зяблик
226215192,research,https://static.inaturalist.org/photos/401161228/medium.jpg,Fringilla coelebs,Зяблик
226215194,research,https://static.inaturalist.org/photos/401160866/medium.jpg,Fringilla coelebs,Зяблик
226748529,research,https://static.inaturalist.org/photos/402173476/medium.jpg,Fringilla coelebs,Зяблик
226956956,research,https://static.inaturalist.org/photos/402563066/medium.jpg,Fringilla coelebs,Зяблик
227471663,research,https://inaturalist-open-data.s3.amazonaws.com/photos/403545364/medium.jpg,Fringilla coelebs,Зяблик
229839281,research,https://inaturalist-open-data.s3.amazonaws.com/photos/408029845/medium.jpeg,Fringilla coelebs,Зяблик
230296223,research,https://inaturalist-open-data.s3.amazonaws.com/photos/408898191/medium.jpeg,Fringilla coelebs,Зяблик
230297199,research,https://inaturalist-open-data.s3.amazonaws.com/photos/408899592/medium.jpeg,Fringilla coelebs,Зяблик
234321430,research,https://inaturalist-open-data.s3.amazonaws.com/photos/416542842/medium.jpg,Fringilla coelebs,Зяблик
234736874,research,https://inaturalist-open-data.s3.amazonaws.com/photos/417354007/medium.jpeg,Fringilla coelebs,Зяблик
235083601,research,https://static.inaturalist.org/photos/418021550/medium.jpg,Fringilla coelebs,Зяблик
235144873,research,https://inaturalist-open-data.s3.amazonaws.com/photos/418141784/medium.jpeg,Fringilla coelebs,Зяблик
237439046,research,https://inaturalist-open-data.s3.amazonaws.com/photos/422571401/medium.jpg,Fringilla coelebs,Зяблик
237635674,research,https://inaturalist-open-data.s3.amazonaws.com/photos/422935070/medium.jpg,Fringilla coelebs,Зяблик
239240522,research,https://static.inaturalist.org/photos/426052149/medium.jpg,Fringilla coelebs,Зяблик
244349210,research,https://inaturalist-open-data.s3.amazonaws.com/photos/435842734/medium.jpg,Fringilla coelebs,Зяблик
258016638,research,https://static.inaturalist.org/photos/462859017/medium.jpeg,Fringilla coelebs,Зяблик
267931436,research,https://static.inaturalist.org/photos/481546852/medium.jpg,Fringilla coelebs,Зяблик
268257466,research,https://static.inaturalist.org/photos/482166880/medium.jpg,Fringilla coelebs,Зяблик
268752934,research,https://inaturalist-open-data.s3.amazonaws.com/photos/483121397/medium.jpg,Fringilla coelebs,Зяблик
268757614,research,https://inaturalist-open-data.s3.amazonaws.com/photos/483130286/medium.jpg,Fringilla coelebs,Зяблик
268758153,research,https://inaturalist-open-data.s3.amazonaws.com/photos/483131501/medium.jpg,Fringilla coelebs,Зяблик
269147331,research,https://static.inaturalist.org/photos/483887443/medium.jpg,Fringilla coelebs,Зяблик
269638341,research,https://static.inaturalist.org/photos/484805868/medium.jpeg,Fringilla coelebs,Зяблик
270248277,research,https://static.inaturalist.org/photos/485990089/medium.jpg,Fringilla coelebs,Зяблик
270248287,research,https://static.inaturalist.org/photos/485990672/medium.jpg,Fringilla coelebs,Зяблик
270248289,research,https://static.inaturalist.org/photos/485990786/medium.jpg,Fringilla coelebs,Зяблик
270670580,research,https://static.inaturalist.org/photos/486798735/medium.jpg,Fringilla coelebs,Зяблик
271047251,research,https://static.inaturalist.org/photos/487515080/medium.jpg,Fringilla coelebs,Зяблик
271571265,research,https://inaturalist-open-data.s3.amazonaws.com/photos/488505708/medium.jpg,Fringilla coelebs,Зяблик
271736753,research,https://inaturalist-open-data.s3.amazonaws.com/photos/488818933/medium.jpg,Fringilla coelebs,Зяблик
272263397,research,https://inaturalist-open-data.s3.amazonaws.com/photos/489810365/medium.jpeg,Fringilla coelebs,Зяблик
273179714,research,https://static.inaturalist.org/photos/491371085/medium.jpg,Fringilla coelebs,Зяблик
273179786,research,https://static.inaturalist.org/photos/491374589/medium.jpg,Fringilla coelebs,Зяблик
273886512,research,https://inaturalist-open-data.s3.amazonaws.com/photos/492487316/medium.jpg,Fringilla coelebs,Зяблик
275105388,research,https://inaturalist-open-data.s3.amazonaws.com/photos/494414758/medium.jpg,Fringilla coelebs,Зяблик
275537892,research,https://static.inaturalist.org/photos/495091133/medium.jpeg,Fringilla coelebs,Зяблик
275552189,research,https://static.inaturalist.org/photos/495112304/medium.jpeg,Fringilla coelebs,Зяблик
276201093,research,https://inaturalist-open-data.s3.amazonaws.com/photos/496063750/medium.jpg,Fringilla coelebs,Зяблик
276586083,research,https://static.inaturalist.org/photos/496669168/medium.jpg,Fringilla coelebs,Зяблик
277278126,research,https://inaturalist-open-data.s3.amazonaws.com/photos/497890765/medium.jpeg,Fringilla coelebs,Зяблик
278092128,research,https://static.inaturalist.org/photos/499326303/medium.jpg,Fringilla coelebs,Зяблик
278730354,research,https://static.inaturalist.org/photos/500489127/medium.jpg,Fringilla coelebs,Зяблик
279212568,research,https://inaturalist-open-data.s3.amazonaws.com/photos/501375414/medium.jpeg,Fringilla coelebs,Зяблик
279260712,research,https://static.inaturalist.org/photos/501459042/medium.jpg,Fringilla coelebs,Зяблик
280347285,research,https://inaturalist-open-data.s3.amazonaws.com/photos/503498464/medium.jpeg,Fringilla coelebs,Зяблик
280350021,research,https://inaturalist-open-data.s3.amazonaws.com/photos/503503507/medium.jpg,Fringilla coelebs,Зяблик
280606365,research,https://static.inaturalist.org/photos/503986736/medium.jpg,Fringilla coelebs,Зяблик
280977258,research,https://static.inaturalist.org/photos/504703978/medium.jpg,Fringilla coelebs,Зяблик
282147386,research,https://static.inaturalist.org/photos/506877651/medium.jpg,Fringilla coelebs,Зяблик
282888546,research,https://static.inaturalist.org/photos/508272303/medium.jpg,Fringilla coelebs,Зяблик
283647450,research,https://static.inaturalist.org/photos/509679428/medium.jpg,Fringilla coelebs,Зяблик
283740549,research,https://inaturalist-open-data.s3.amazonaws.com/photos/509859271/medium.jpg,Fringilla coelebs,Зяблик
283925524,research,https://inaturalist-open-data.s3.amazonaws.com/photos/510212382/medium.jpg,Fringilla coelebs,Зяблик
283935150,research,https://inaturalist-open-data.s3.amazonaws.com/photos/510230950/medium.jpg,Fringilla coelebs,Зяблик
285105920,research,https://static.inaturalist.org/photos/512441540/medium.jpg,Fringilla coelebs,Зяблик
285410917,research,https://static.inaturalist.org/photos/512999423/medium.jpg,Fringilla coelebs,Зяблик
285608051,research,https://inaturalist-open-data.s3.amazonaws.com/photos/513376327/medium.jpg,Fringilla coelebs,Зяблик
287689042,research,https://inaturalist-open-data.s3.amazonaws.com/photos/517259935/medium.jpg,Fringilla coelebs,Зяблик
287689054,research,https://inaturalist-open-data.s3.amazonaws.com/photos/517262233/medium.jpg,Fringilla coelebs,Зяблик
289803257,research,https://inaturalist-open-data.s3.amazonaws.com/photos/521276076/medium.jpg,Fringilla coelebs,Зяблик
290388533,research,https://inaturalist-open-data.s3.amazonaws.com/photos/522389096/medium.jpg,Fringilla coelebs,Зяблик
296510541,research,https://inaturalist-open-data.s3.amazonaws.com/photos/533908300/medium.jpg,Fringilla coelebs,Зяблик
297359367,research,https://inaturalist-open-data.s3.amazonaws.com/photos/535511320/medium.jpg,Fringilla coelebs,Зяблик
300120402,research,https://inaturalist-open-data.s3.amazonaws.com/photos/540726443/medium.jpg,Fringilla coelebs,Зяблик
304269082,research,https://static.inaturalist.org/photos/548487802/medium.jpg,Fringilla coelebs,Зяблик
305753496,research,https://inaturalist-open-data.s3.amazonaws.com/photos/551319049/medium.jpg,Fringilla coelebs,Зяблик
306220197,research,https://static.inaturalist.org/photos/552205841/medium.jpg,Fringilla coelebs,Зяблик
307219498,research,https://inaturalist-open-data.s3.amazonaws.com/photos/554110569/medium.jpg,Fringilla coelebs,Зяблик
308512292,research,https://static.inaturalist.org/photos/556601969/medium.jpg,Fringilla coelebs,Зяблик
310049508,research,https://inaturalist-open-data.s3.amazonaws.com/photos/559521926/medium.jpg,Fringilla coelebs,Зяблик
310049557,research,https://inaturalist-open-data.s3.amazonaws.com/photos/559527679/medium.jpg,Fringilla coelebs,Зяблик
310049560,research,https://inaturalist-open-data.s3.amazonaws.com/photos/559527954/medium.jpg,Fringilla coelebs,Зяблик
310494912,research,https://static.inaturalist.org/photos/560386671/medium.jpg,Fringilla coelebs,Зяблик
311763574,research,https://inaturalist-open-data.s3.amazonaws.com/photos/562817040/medium.jpg,Fringilla coelebs,Зяблик
311932822,research,https://inaturalist-open-data.s3.amazonaws.com/photos/563139853/medium.jpg,Fringilla coelebs,Зяблик
312477099,research,https://inaturalist-open-data.s3.amazonaws.com/photos/564179041/medium.jpg,Fringilla coelebs,Зяблик
312754748,research,https://inaturalist-open-data.s3.amazonaws.com/photos/564715691/medium.jpg,Fringilla coelebs,Зяблик
312765739,research,https://inaturalist-open-data.s3.amazonaws.com/photos/564736367/medium.jpg,Fringilla coelebs,Зяблик
312770316,research,https://inaturalist-open-data.s3.amazonaws.com/photos/564745545/medium.jpg,Fringilla coelebs,Зяблик
312774838,research,https://inaturalist-open-data.s3.amazonaws.com/photos/564754016/medium.jpg,Fringilla coelebs,Зяблик
313064776,research,https://inaturalist-open-data.s3.amazonaws.com/photos/565315866/medium.jpg,Fringilla coelebs,Зяблик
314968146,research,https://inaturalist-open-data.s3.amazonaws.com/photos/568938883/medium.jpg,Fringilla coelebs,Зяблик
315580261,research,https://inaturalist-open-data.s3.amazonaws.com/photos/570097783/medium.jpg,Fringilla coelebs,Зяблик
