id,quality_grade,image_url,scientific_name,common_name
75283501,research,https://static.inaturalist.org/photos/123142838/medium.jpg,Sitta europaea,Обыкновенный поползень
93358281,research,https://inaturalist-open-data.s3.amazonaws.com/photos/154723104/medium.jpeg,Sitta europaea,Обыкновенный поползень
93365383,research,https://inaturalist-open-data.s3.amazonaws.com/photos/154735325/medium.jpeg,Sitta europaea,Обыкновенный поползень
93458812,research,https://inaturalist-open-data.s3.amazonaws.com/photos/154902407/medium.jpg,Sitta europaea,Обыкновенный поползень
95301245,research,https://inaturalist-open-data.s3.amazonaws.com/photos/158194091/medium.jpeg,Sitta europaea,Обыкновенный поползень
98534222,research,https://inaturalist-open-data.s3.amazonaws.com/photos/164072059/medium.jpeg,Sitta europaea,Обыкновенный поползень
102476678,research,https://inaturalist-open-data.s3.amazonaws.com/photos/171312005/medium.jpeg,Sitta europaea,Обыкновенный поползень
105369553,research,https://static.inaturalist.org/photos/176782167/medium.jpg,Sitta europaea,Обыкновенный поползень
105663184,research,https://static.inaturalist.org/photos/177336654/medium.jpg,Sitta europaea,Обыкновенный поползень
105663185,research,https://static.inaturalist.org/photos/177336657/medium.jpg,Sitta europaea,Обыкновенный поползень
105663192,research,https://static.inaturalist.org/photos/177336683/medium.jpg,Sitta europaea,Обыкновенный поползень
109853053,research,https://inaturalist-open-data.s3.amazonaws.com/photos/185222897/medium.jpeg,Sitta europaea,Обыкновенный поползень
123708028,research,https://inaturalist-open-data.s3.amazonaws.com/photos/209597185/medium.jpeg,Sitta europaea,Обыкновенный поползень
132990228,research,https://inaturalist-open-data.s3.amazonaws.com/photos/226460177/medium.jpeg,Sitta europaea,Обыкновенный поползень
133794859,research,https://inaturalist-open-data.s3.amazonaws.com/photos/227947269/medium.jpg,Sitta europaea,Обыкновенный поползень
145755639,research,https://static.inaturalist.org/photos/250428797/medium.jpeg,Sitta europaea,Обыкновенный поползень
146771166,research,https://static.inaturalist.org/photos/252412256/medium.jpg,Sitta europaea,Обыкновенный поползень
147105328,research,https://static.inaturalist.org/photos/253067474/medium.jpg,Sitta europaea,Обыкновенный поползень
148400248,research,https://static.inaturalist.org/photos/255547460/medium.jpg,Sitta europaea,Обыкновенный поползень
152071330,research,https://inaturalist-open-data.s3.amazonaws.com/photos/262473523/medium.jpeg,Sitta europaea,Обыкновенный поползень
152972078,research,https://static.inaturalist.org/photos/264141962/medium.jpg,Sitta europaea,Обыкновенный поползень
153910872,research,https://inaturalist-open-data.s3.amazonaws.com/photos/265885646/medium.jpg,Sitta europaea,Обыкновенный поползень
154538111,research,https://inaturalist-open-data.s3.amazonaws.com/photos/267035395/medium.jpg,Sitta europaea,Обыкновенный поползень
155999661,research,https://inaturalist-open-data.s3.amazonaws.com/photos/269708714/medium.jpg,Sitta europaea,Обыкновенный поползень
160878507,research,https://inaturalist-open-data.s3.amazonaws.com/photos/278039231/medium.jpg,Sitta europaea,Обыкновенный поползень
166400176,research,https://inaturalist-open-data.s3.amazonaws.com/photos/288154782/medium.jpg,Sitta europaea,Обыкновенный поползень
169407463,research,https://inaturalist-open-data.s3.amazonaws.com/photos/293695750/medium.jpeg,Sitta europaea,Обыкновенный поползень
172386353,research,https://static.inaturalist.org/photos/299249666/medium.jpg,Sitta europaea,Обыкновенный поползень
173998427,research,https://inaturalist-open-data.s3.amazonaws.com/photos/302231991/medium.jpg,Sitta europaea,Обыкновенный поползень
174272975,research,https://inaturalist-open-data.s3.amazonaws.com/photos/302742215/medium.jpeg,Sitta europaea,Обыкновенный поползень
176178551,research,https://inaturalist-open-data.s3.amazonaws.com/photos/306262131/medium.jpg,Sitta europaea,Обыкновенный поползень
176727507,research,https://inaturalist-open-data.s3.amazonaws.com/photos/307289297/medium.jpg,Sitta europaea,Обыкновенный поползень
179995103,research,https://inaturalist-open-data.s3.amazonaws.com/photos/313457903/medium.jpg,Sitta europaea,Обыкновенный поползень
179995395,research,https://inaturalist-open-data.s3.amazonaws.com/photos/313458473/medium.jpg,Sitta europaea,Обыкновенный поползень
180815071,research,https://inaturalist-open-data.s3.amazonaws.com/photos/315029981/medium.jpg,Sitta europaea,Обыкновенный поползень
182938022,research,https://static.inaturalist.org/photos/319062350/medium.jpg,Sitta europaea,Обыкновенный поползень
183259102,research,https://inaturalist-open-data.s3.amazonaws.com/photos/319686737/medium.jpg,Sitta europaea,Обыкновенный поползень
183259253,research,https://inaturalist-open-data.s3.amazonaws.com/photos/319687030/medium.jpg,Sitta europaea,Обыкновенный поползень
183886846,research,https://inaturalist-open-data.s3.amazonaws.com/photos/320883853/medium.jpg,Sitta europaea,Обыкновенный поползень
188652050,research,https://inaturalist-open-data.s3.amazonaws.com/photos/330251894/medium.jpeg,Sitta europaea,Обыкновенный поползень
189339197,research,https://static.inaturalist.org/photos/331655383/medium.jpg,Sitta europaea,Обыкновенный поползень
189339222,research,https://static.inaturalist.org/photos/331655528/medium.jpg,Sitta europaea,Обыкновенный поползень
189370093,research,https://inaturalist-open-data.s3.amazonaws.com/photos/331710733/medium.jpeg,Sitta europaea,Обыкновенный поползень
189370104,research,https://inaturalist-open-data.s3.amazonaws.com/photos/331715759/medium.jpeg,Sitta europaea,Обыкновенный поползень
190117797,research,https://inaturalist-open-data.s3.amazonaws.com/photos/333209853/medium.jpg,Sitta europaea,Обыкновенный поползень
190214751,research,https://inaturalist-open-data.s3.amazonaws.com/photos/333386032/medium.jpg,Sitta europaea,Обыкновенный поползень
190727717,research,https://inaturalist-open-data.s3.amazonaws.com/photos/334418900/medium.jpg,Sitta europaea,Обыкновенный поползень
190926732,research,https://inaturalist-open-data.s3.amazonaws.com/photos/334814037/medium.jpg,Sitta europaea,Обыкновенный поползень
191088424,research,https://inaturalist-open-data.s3.amazonaws.com/photos/335139167/medium.jpg,Sitta europaea,Обыкновенный поползень
191201026,research,https://static.inaturalist.org/photos/335365589/medium.jpg,Sitta europaea,Обыкновенный поползень
191201029,research,https://static.inaturalist.org/photos/335365980/medium.jpg,Sitta europaea,Обыкновенный поползень
191758951,research,https://static.inaturalist.org/photos/336481326/medium.jpg,Sitta europaea,Обыкновенный поползень
192179422,research,https://inaturalist-open-data.s3.amazonaws.com/photos/337314638/medium.jpg,Sitta europaea,Обыкновенный поползень
193020481,research,https://inaturalist-open-data.s3.amazonaws.com/photos/338986468/medium.jpeg,Sitta europaea,Обыкновенный поползень
193135571,research,https://static.inaturalist.org/photos/339224161/medium.jpg,Sitta europaea,Обыкновенный поползень
193735353,research,https://inaturalist-open-data.s3.amazonaws.com/photos/340359969/medium.jpg,Sitta europaea,Обыкновенный поползень
194213167,research,https://inaturalist-open-data.s3.amazonaws.com/photos/341324728/medium.jpg,Sitta europaea,Обыкновенный поползень
194213202,research,https://inaturalist-open-data.s3.amazonaws.com/photos/341324832/medium.jpg,Sitta europaea,Обыкновенный поползень
194213237,research,https://inaturalist-open-data.s3.amazonaws.com/photos/341324958/medium.jpg,Sitta europaea,Обыкновенный поползень
194213270,research,https://inaturalist-open-data.s3.amazonaws.com/photos/341325074/medium.jpg,Sitta europaea,Обыкновенный поползень
194213332,research,https://inaturalist-open-data.s3.amazonaws.com/photos/341325204/medium.jpg,Sitta europaea,Обыкновенный поползень
195948316,research,https://inaturalist-open-data.s3.amazonaws.com/photos/344856441/medium.jpeg,Sitta europaea,Обыкновенный поползень
195951208,research,https://inaturalist-open-data.s3.amazonaws.com/photos/344858996/medium.jpeg,Sitta europaea,Обыкновенный поползень
195951226,research,https://inaturalist-open-data.s3.amazonaws.com/photos/344859486/medium.jpeg,Sitta europaea,Обыкновенный поползень
195951253,research,https://inaturalist-open-data.s3.amazonaws.com/photos/344860599/medium.jpeg,Sitta europaea,Обыкновенный поползень
196363749,research,https://inaturalist-open-data.s3.amazonaws.com/photos/345690704/medium.jpeg,Sitta europaea,Обыкновенный поползень
196672843,research,https://inaturalist-open-data.s3.amazonaws.com/photos/346196148/medium.jpg,Sitta europaea,Обыкновенный поползень
196990348,research,https://static.inaturalist.org/photos/346838017/medium.jpg,Sitta europaea,Обыкновенный поползень
197381731,research,https://static.inaturalist.org/photos/347628656/medium.jpg,Sitta europaea,Обыкновенный поползень
198223025,research,https://static.inaturalist.org/photos/349325554/medium.jpg,Sitta europaea,Обыкновенный поползень
198816742,research,https://static.inaturalist.org/photos/350497199/medium.jpg,Sitta europaea,Обыкновенный поползень
198921093,research,https://inaturalist-open-data.s3.amazonaws.com/photos/350696404/medium.jpeg,Sitta europaea,Обыкновенный поползень
199668870,research,https://inaturalist-open-data.s3.amazonaws.com/photos/352155120/medium.jpeg,Sitta europaea,Обыкновенный поползень
199668875,research,https://inaturalist-open-data.s3.amazonaws.com/photos/352155283/medium.jpeg,Sitta europaea,Обыкновенный поползень
199908538,research,https://static.inaturalist.org/photos/352605706/medium.jpg,Sitta europaea,Обыкновенный поползень
201720156,research,https://inaturalist-open-data.s3.amazonaws.com/photos/356129711/medium.png,Sitta europaea,Обыкновенный поползень
201971365,research,https://inaturalist-open-data.s3.amazonaws.com/photos/356617891/medium.jpg,Sitta europaea,Обыкновенный поползень
202847708,research,https://static.inaturalist.org/photos/358305626/medium.jpg,Sitta europaea,Обыкновенный поползень
204143453,research,https://inaturalist-open-data.s3.amazonaws.com/photos/360790742/medium.jpeg,Sitta europaea,Обыкновенный поползень
204145373,research,https://inaturalist-open-data.s3.amazonaws.com/photos/360794706/medium.jpeg,Sitta europaea,Обыкновенный поползень
204302707,research,https://inaturalist-open-data.s3.amazonaws.com/photos/361094842/medium.jpeg,Sitta europaea,Обыкновенный поползень
204948491,research,https://static.inaturalist.org/photos/362316281/medium.jpg,Sitta europaea,Обыкновенный поползень
214670193,research,https://inaturalist-open-data.s3.amazonaws.com/photos/379460745/medium.jpeg,Sitta europaea,Обыкновенный поползень
222066013,research,https://static.inaturalist.org/photos/393319822/medium.jpg,Sitta europaea,Обыкновенный поползень
222429529,research,https://static.inaturalist.org/photos/394011876/medium.jpeg,Sitta europaea,Обыкновенный поползень
222481624,research,https://static.inaturalist.org/photos/394103989/medium.jpg,Sitta europaea,Обыкновенный поползень
222500382,research,https://static.inaturalist.org/photos/394139319/medium.jpg,Sitta europaea,Обыкновенный поползень
228858955,research,https://inaturalist-open-data.s3.amazonaws.com/photos/406159897/medium.jpg,Sitta europaea,Обыкновенный поползень
229317371,research,https://inaturalist-open-data.s3.amazonaws.com/photos/407029934/medium.jpg,Sitta europaea,Обыкновенный поползень
229317394,research,https://inaturalist-open-data.s3.amazonaws.com/photos/407030134/medium.jpg,Sitta europaea,Обыкновенный поползень
234965008,research,https://inaturalist-open-data.s3.amazonaws.com/photos/417793560/medium.jpeg,Sitta europaea,Обыкновенный поползень
236141997,research,https://inaturalist-open-data.s3.amazonaws.com/photos/420070364/medium.jpg,Sitta europaea,Обыкновенный поползень
237105277,research,https://inaturalist-open-data.s3.amazonaws.com/photos/421925638/medium.jpeg,Sitta europaea,Обыкновенный поползень
237923679,research,https://inaturalist-open-data.s3.amazonaws.com/photos/423502218/medium.jpeg,Sitta europaea,Обыкновенный поползень
238468754,research,https://static.inaturalist.org/photos/424546769/medium.jpg,Sitta europaea,Обыкновенный поползень
239855939,research,https://inaturalist-open-data.s3.amazonaws.com/photos/427246244/medium.jpeg,Sitta europaea,Обыкновенный поползень
241137381,research,https://static.inaturalist.org/photos/429718440/medium.jpg,Sitta europaea,Обыкновенный поползень
243840025,research,https://inaturalist-open-data.s3.amazonaws.com/photos/434858854/medium.jpg,Sitta europaea,Обыкновенный поползень
244536121,research,https://static.inaturalist.org/photos/436203170/medium.jpg,Sitta europaea,Обыкновенный поползень
244925316,research,https://static.inaturalist.org/photos/436971990/medium.jpg,Sitta europaea,Обыкновенный поползень
245989719,research,https://static.inaturalist.org/photos/439054472/medium.jpg,Sitta europaea,Обыкновенный поползень
246758707,research,https://static.inaturalist.org/photos/440582955/medium.jpg,Sitta europaea,Обыкновенный поползень
247098644,research,https://static.inaturalist.org/photos/441252308/medium.jpg,Sitta europaea,Обыкновенный поползень
247177392,research,https://inaturalist-open-data.s3.amazonaws.com/photos/441406045/medium.jpeg,Sitta europaea,Обыкновенный поползень
250152016,research,https://static.inaturalist.org/photos/447319694/medium.jpg,Sitta europaea,Обыкновенный поползень
253041406,research,https://static.inaturalist.org/photos/453016414/medium.jpg,Sitta europaea,Обыкновенный поползень
253511906,research,https://static.inaturalist.org/photos/453939515/medium.jpg,Sitta europaea,Обыкновенный поползень
254101868,research,https://static.inaturalist.org/photos/455075644/medium.jpg,Sitta europaea,Обыкновенный поползень
257499165,research,https://inaturalist-open-data.s3.amazonaws.com/photos/461937295/medium.jpg,Sitta europaea,Обыкновенный поползень
257499380,research,https://inaturalist-open-data.s3.amazonaws.com/photos/461937488/medium.jpg,Sitta europaea,Обыкновенный поползень
257680905,research,https://inaturalist-open-data.s3.amazonaws.com/photos/462291345/medium.jpg,Sitta europaea,Обыкновенный поползень
257730373,research,https://static.inaturalist.org/photos/462379643/medium.jpg,Sitta europaea,Обыкновенный поползень
258015750,research,https://static.inaturalist.org/photos/462856871/medium.jpeg,Sitta europaea,Обыкновенный поползень
258298399,research,https://static.inaturalist.org/photos/463393550/medium.jpeg,Sitta europaea,Обыкновенный поползень
258549733,research,https://inaturalist-open-data.s3.amazonaws.com/photos/463911088/medium.jpeg,Sitta europaea,Обыкновенный поползень
258575394,research,https://static.inaturalist.org/photos/463961568/medium.jpg,Sitta europaea,Обыкновенный поползень
259344031,research,https://inaturalist-open-data.s3.amazonaws.com/photos/465528454/medium.jpeg,Sitta europaea,Обыкновенный поползень
260146104,research,https://inaturalist-open-data.s3.amazonaws.com/photos/467126138/medium.jpeg,Sitta europaea,Обыкновенный поползень
260146600,research,https://inaturalist-open-data.s3.amazonaws.com/photos/467127299/medium.jpeg,Sitta europaea,Обыкновенный поползень
260817610,research,https://inaturalist-open-data.s3.amazonaws.com/photos/468452275/medium.jpeg,Sitta europaea,Обыкновенный поползень
261144538,research,https://inaturalist-open-data.s3.amazonaws.com/photos/469101140/medium.jpeg,Sitta europaea,Обыкновенный поползень
261145687,research,https://inaturalist-open-data.s3.amazonaws.com/photos/469103558/medium.jpeg,Sitta europaea,Обыкновенный поползень
261259291,research,https://inaturalist-open-data.s3.amazonaws.com/photos/469331971/medium.jpeg,Sitta europaea,Обыкновенный поползень
262719754,research,https://inaturalist-open-data.s3.amazonaws.com/photos/471828665/medium.jpeg,Sitta europaea,Обыкновенный поползень
262719860,research,https://inaturalist-open-data.s3.amazonaws.com/photos/471829049/medium.jpeg,Sitta europaea,Обыкновенный поползень
262861030,research,https://inaturalist-open-data.s3.amazonaws.com/photos/472114769/medium.jpeg,Sitta europaea,Обыкновенный поползень
262865491,research,https://inaturalist-open-data.s3.amazonaws.com/photos/472123698/medium.jpeg,Sitta europaea,Обыкновенный поползень
262866518,research,https://inaturalist-open-data.s3.amazonaws.com/photos/472125365/medium.jpeg,Sitta europaea,Обыкновенный поползень
263169766,research,https://static.inaturalist.org/photos/472732848/medium.jpg,Sitta europaea,Обыкновенный поползень
265539335,research,https://static.inaturalist.org/photos/476981497/medium.jpg,Sitta europaea,Обыкновенный поползень
266109758,research,https://static.inaturalist.org/photos/478090539/medium.jpg,Sitta europaea,Обыкновенный поползень
266595557,research,https://inaturalist-open-data.s3.amazonaws.com/photos/479006495/medium.jpeg,Sitta europaea,Обыкновенный поползень
266776767,research,https://inaturalist-open-data.s3.amazonaws.com/photos/479339032/medium.jpeg,Sitta europaea,Обыкновенный поползень
267785786,research,https://inaturalist-open-data.s3.amazonaws.com/photos/481272947/medium.jpeg,Sitta europaea,Обыкновенный поползень
272253068,research,https://static.inaturalist.org/photos/489783922/medium.jpg,Sitta europaea,Обыкновенный поползень
272261638,research,https://inaturalist-open-data.s3.amazonaws.com/photos/489807380/medium.jpeg,Sitta europaea,Обыкновенный поползень
275119939,research,https://inaturalist-open-data.s3.amazonaws.com/photos/494437661/medium.jpg,Sitta europaea,Обыкновенный поползень
278325196,research,https://inaturalist-open-data.s3.amazonaws.com/photos/499747881/medium.jpeg,Sitta europaea,Обыкновенный поползень
281808581,research,https://inaturalist-open-data.s3.amazonaws.com/photos/506257795/medium.jpg,Sitta europaea,Обыкновенный поползень
292316399,research,https://static.inaturalist.org/photos/526031476/medium.jpg,Sitta europaea,Обыкновенный поползень
301296698,research,https://static.inaturalist.org/photos/542918151/medium.jpg,Sitta europaea,Обыкновенный поползень
302857797,research,https://inaturalist-open-data.s3.amazonaws.com/photos/545828398/medium.jpg,Sitta europaea,Обыкновенный поползень
303408543,research,https://inaturalist-open-data.s3.amazonaws.com/photos/546847133/medium.jpg,Sitta europaea,Обыкновенный поползень
306220194,research,https://static.inaturalist.org/photos/552205769/medium.jpg,Sitta europaea,Обыкновенный поползень
306306314,research,https://inaturalist-open-data.s3.amazonaws.com/photos/552369899/medium.jpg,Sitta europaea,Обыкновенный поползень
308511048,research,https://static.inaturalist.org/photos/556599911/medium.jpg,Sitta europaea,Обыкновенный поползень
312145403,research,https://inaturalist-open-data.s3.amazonaws.com/photos/563541439/medium.jpg,Sitta europaea,Обыкновенный поползень
312451828,research,https://static.inaturalist.org/photos/564133444/medium.jpg,Sitta europaea,Обыкновенный поползень
312762197,research,https://inaturalist-open-data.s3.amazonaws.com/photos/564728971/medium.jpg,Sitta europaea,Обыкновенный поползень
314589297,research,https://static.inaturalist.org/photos/568199357/medium.jpg,Sitta europaea,Обыкновенный поползень
316588161,research,https://inaturalist-open-data.s3.amazonaws.com/photos/572004371/medium.jpg,Sitta europaea,Обыкновенный поползень
319784620,research,https://inaturalist-open-data.s3.amazonaws.com/photos/578098010/medium.jpg,Sitta europaea,Обыкновенный поползень
320669608,research,https://inaturalist-open-data.s3.amazonaws.com/photos/579816427/medium.jpg,Sitta europaea,Обыкновенный поползень
321403031,research,https://inaturalist-open-data.s3.amazonaws.com/photos/581260999/medium.jpg,Sitta europaea,Обыкновенный поползень
322580668,research,https://static.inaturalist.org/photos/583582565/medium.jpg,Sitta europaea,Обыкновенный поползень
324292033,research,https://static.inaturalist.org/photos/586926834/medium.jpg,Sitta europaea,Обыкновенный поползень
324732486,research,https://static.inaturalist.org/photos/587812676/medium.jpg,Sitta europaea,Обыкновенный поползень
324868899,research,https://inaturalist-open-data.s3.amazonaws.com/photos/588095612/medium.jpg,Sitta europaea,Обыкновенный поползень
326617978,research,https://static.inaturalist.org/photos/591576978/medium.jpg,Sitta europaea,Обыкновенный поползень
327744484,research,https://inaturalist-open-data.s3.amazonaws.com/photos/593775986/medium.jpg,Sitta europaea,Обыкновенный поползень
328058079,research,https://inaturalist-open-data.s3.amazonaws.com/photos/594391700/medium.jpg,Sitta europaea,Обыкновенный поползень
328394860,research,https://inaturalist-open-data.s3.amazonaws.com/photos/595061818/medium.jpg,Sitta europaea,Обыкновенный поползень
328395208,research,https://inaturalist-open-data.s3.amazonaws.com/photos/595062606/medium.jpg,Sitta europaea,Обыкновенный поползень
330248382,research,https://static.inaturalist.org/photos/598807903/medium.jpg,Sitta europaea,Обыкновенный поползень
330715175,research,https://static.inaturalist.org/photos/599773135/medium.jpg,Sitta europaea,Обыкновенный поползень
330742209,research,https://inaturalist-open-data.s3.amazonaws.com/photos/599827551/medium.jpg,Sitta europaea,Обыкновенный поползень
