id,quality_grade,image_url,scientific_name,common_name
166304169,research,https://inaturalist-open-data.s3.amazonaws.com/photos/287974097/medium.jpg,Carduelis carduelis,Черноголовый щегол
166599229,research,https://inaturalist-open-data.s3.amazonaws.com/photos/288509670/medium.jpeg,Carduelis carduelis,Черноголовый щегол
168697785,research,https://static.inaturalist.org/photos/292394522/medium.jpg,Carduelis carduelis,Черноголовый щегол
169407464,research,https://inaturalist-open-data.s3.amazonaws.com/photos/293695986/medium.jpeg,Carduelis carduelis,Черноголовый щегол
170627907,research,https://inaturalist-open-data.s3.amazonaws.com/photos/295970392/medium.jpg,Carduelis carduelis,Черноголовый щегол
170628407,research,https://inaturalist-open-data.s3.amazonaws.com/photos/295971480/medium.jpg,Carduelis carduelis,Черноголовый щегол
170631602,research,https://inaturalist-open-data.s3.amazonaws.com/photos/295977788/medium.jpg,Carduelis carduelis,Черноголовый щегол
171167867,research,https://inaturalist-open-data.s3.amazonaws.com/photos/296990875/medium.jpg,Carduelis carduelis,Черноголовый щегол
172139188,research,https://inaturalist-open-data.s3.amazonaws.com/photos/298787503/medium.jpeg,Carduelis carduelis,Черноголовый щегол
172846020,research,https://static.inaturalist.org/photos/300106110/medium.jpg,Carduelis carduelis,Черноголовый щегол
174469087,research,https://inaturalist-open-data.s3.amazonaws.com/photos/303102291/medium.jpeg,Carduelis carduelis,Черноголовый щегол
176321729,research,https://static.inaturalist.org/photos/306525441/medium.jpg,Carduelis carduelis,Черноголовый щегол
180244678,research,https://inaturalist-open-data.s3.amazonaws.com/photos/313757713/medium.jpeg,Carduelis carduelis,Черноголовый щегол
188771059,research,https://inaturalist-open-data.s3.amazonaws.com/photos/330495398/medium.jpeg,Carduelis carduelis,Черноголовый щегол
191783223,research,https://inaturalist-open-data.s3.amazonaws.com/photos/336529643/medium.jpeg,Carduelis carduelis,Черноголовый щегол
196376460,research,https://inaturalist-open-data.s3.amazonaws.com/photos/345711073/medium.jpeg,Carduelis carduelis,Черноголовый щегол
196376466,research,https://inaturalist-open-data.s3.amazonaws.com/photos/345711434/medium.jpeg,Carduelis carduelis,Черноголовый щегол
196376495,research,https://inaturalist-open-data.s3.amazonaws.com/photos/345715592/medium.jpeg,Carduelis carduelis,Черноголовый щегол
204302724,research,https://inaturalist-open-data.s3.amazonaws.com/photos/361095170/medium.jpeg,Carduelis carduelis,Черноголовый щегол
204626884,research,https://inaturalist-open-data.s3.amazonaws.com/photos/361710274/medium.jpg,Carduelis carduelis,Черноголовый щегол
206652226,research,https://static.inaturalist.org/photos/365444835/medium.jpg,Carduelis carduelis,Черноголовый щегол
207647088,research,https://inaturalist-open-data.s3.amazonaws.com/photos/367304735/medium.jpeg,Carduelis carduelis,Черноголовый щегол
207722890,research,https://static.inaturalist.org/photos/367458931/medium.jpeg,Carduelis carduelis,Черноголовый щегол
207790975,research,https://static.inaturalist.org/photos/367582639/medium.jpg,Carduelis carduelis,Черноголовый щегол
212342556,research,https://inaturalist-open-data.s3.amazonaws.com/photos/375247641/medium.jpeg,Carduelis carduelis,Черноголовый щегол
214670187,research,https://inaturalist-open-data.s3.amazonaws.com/photos/379460101/medium.jpeg,Carduelis carduelis,Черноголовый щегол
216404352,research,https://static.inaturalist.org/photos/382718247/medium.jpeg,Carduelis carduelis,Черноголовый щегол
216406453,research,https://static.inaturalist.org/photos/382721894/medium.jpeg,Carduelis carduelis,Черноголовый щегол
217465413,research,https://static.inaturalist.org/photos/384717521/medium.jpg,Carduelis carduelis,Черноголовый щегол
218578331,research,https://inaturalist-open-data.s3.amazonaws.com/photos/386800453/medium.jpg,Carduelis carduelis,Черноголовый щегол
220742335,research,https://inaturalist-open-data.s3.amazonaws.com/photos/390849047/medium.jpeg,Carduelis carduelis,Черноголовый щегол
221585836,research,https://static.inaturalist.org/photos/392415001/medium.jpg,Carduelis carduelis,Черноголовый щегол
225317059,research,https://static.inaturalist.org/photos/399460894/medium.jpg,Carduelis carduelis,Черноголовый щегол
226215147,research,https://static.inaturalist.org/photos/401158745/medium.jpg,Carduelis carduelis,Черноголовый щегол
229317402,research,https://inaturalist-open-data.s3.amazonaws.com/photos/407030204/medium.jpg,Carduelis carduelis,Черноголовый щегол
233711759,research,https://static.inaturalist.org/photos/415380882/medium.jpg,Carduelis carduelis,Черноголовый щегол
235075687,research,https://inaturalist-open-data.s3.amazonaws.com/photos/418011571/medium.jpeg,Carduelis carduelis,Черноголовый щегол
235075830,research,https://inaturalist-open-data.s3.amazonaws.com/photos/418011768/medium.jpeg,Carduelis carduelis,Черноголовый щегол
235083595,research,https://static.inaturalist.org/photos/418021168/medium.jpg,Carduelis carduelis,Черноголовый щегол
235166247,research,https://inaturalist-open-data.s3.amazonaws.com/photos/418171211/medium.jpg,Carduelis carduelis,Черноголовый щегол
236491741,research,https://inaturalist-open-data.s3.amazonaws.com/photos/420739712/medium.jpg,Carduelis carduelis,Черноголовый щегол
238043899,research,https://inaturalist-open-data.s3.amazonaws.com/photos/423736646/medium.jpeg,Carduelis carduelis,Черноголовый щегол
238468725,research,https://static.inaturalist.org/photos/424546117/medium.jpg,Carduelis carduelis,Черноголовый щегол
240612814,research,https://inaturalist-open-data.s3.amazonaws.com/photos/428697728/medium.jpeg,Carduelis carduelis,Черноголовый щегол
241439179,research,https://inaturalist-open-data.s3.amazonaws.com/photos/430305816/medium.jpeg,Carduelis carduelis,Черноголовый щегол
243053241,research,https://static.inaturalist.org/photos/433358219/medium.jpg,Carduelis carduelis,Черноголовый щегол
247098641,research,https://static.inaturalist.org/photos/441252272/medium.jpg,Carduelis carduelis,Черноголовый щегол
249906731,research,https://inaturalist-open-data.s3.amazonaws.com/photos/446826402/medium.jpeg,Carduelis carduelis,Черноголовый щегол
267259803,research,https://inaturalist-open-data.s3.amazonaws.com/photos/480266882/medium.jpg,Carduelis carduelis,Черноголовый щегол
268216016,research,https://static.inaturalist.org/photos/482092478/medium.jpeg,Carduelis carduelis,Черноголовый щегол
268499753,research,https://static.inaturalist.org/photos/482639338/medium.jpeg,Carduelis carduelis,Черноголовый щегол
268757832,research,https://inaturalist-open-data.s3.amazonaws.com/photos/483130756/medium.jpg,Carduelis carduelis,Черноголовый щегол
271736612,research,https://inaturalist-open-data.s3.amazonaws.com/photos/488818655/medium.jpg,Carduelis carduelis,Черноголовый щегол
273179756,research,https://static.inaturalist.org/photos/491373450/medium.jpg,Carduelis carduelis,Черноголовый щегол
277325392,research,https://static.inaturalist.org/photos/497967031/medium.jpg,Carduelis carduelis,Черноголовый щегол
277325402,research,https://static.inaturalist.org/photos/497967258/medium.jpg,Carduelis carduelis,Черноголовый щегол
279238042,research,https://inaturalist-open-data.s3.amazonaws.com/photos/501421448/medium.jpeg,Carduelis carduelis,Черноголовый щегол
280348995,research,https://inaturalist-open-data.s3.amazonaws.com/photos/503501507/medium.jpg,Carduelis carduelis,Черноголовый щегол
280357290,research,https://inaturalist-open-data.s3.amazonaws.com/photos/503517286/medium.jpg,Carduelis carduelis,Черноголовый щегол
280501142,research,https://inaturalist-open-data.s3.amazonaws.com/photos/503797422/medium.jpg,Carduelis carduelis,Черноголовый щегол
280606343,research,https://static.inaturalist.org/photos/503985730/medium.jpg,Carduelis carduelis,Черноголовый щегол
283722377,research,https://static.inaturalist.org/photos/509826414/medium.jpg,Carduelis carduelis,Черноголовый щегол
285410828,research,https://static.inaturalist.org/photos/512997294/medium.jpg,Carduelis carduelis,Черноголовый щегол
286227551,research,https://inaturalist-open-data.s3.amazonaws.com/photos/514548362/medium.jpg,Carduelis carduelis,Черноголовый щегол
286338417,research,https://inaturalist-open-data.s3.amazonaws.com/photos/514754282/medium.jpg,Carduelis carduelis,Черноголовый щегол
286356866,research,https://inaturalist-open-data.s3.amazonaws.com/photos/514789034/medium.jpg,Carduelis carduelis,Черноголовый щегол
287689085,research,https://inaturalist-open-data.s3.amazonaws.com/photos/517267299/medium.jpg,Carduelis carduelis,Черноголовый щегол
288536679,research,https://static.inaturalist.org/photos/518897947/medium.jpg,Carduelis carduelis,Черноголовый щегол
290200349,research,https://inaturalist-open-data.s3.amazonaws.com/photos/522026181/medium.jpg,Carduelis carduelis,Черноголовый щегол
290631999,research,https://inaturalist-open-data.s3.amazonaws.com/photos/522848670/medium.jpg,Carduelis carduelis,Черноголовый щегол
290876630,research,https://inaturalist-open-data.s3.amazonaws.com/photos/523311483/medium.jpg,Carduelis carduelis,Черноголовый щегол
293808235,research,https://inaturalist-open-data.s3.amazonaws.com/photos/528788201/medium.jpg,Carduelis carduelis,Черноголовый щегол
294527010,research,https://inaturalist-open-data.s3.amazonaws.com/photos/530141316/medium.jpg,Carduelis carduelis,Черноголовый щегол
297359313,research,https://inaturalist-open-data.s3.amazonaws.com/photos/535501764/medium.jpg,Carduelis carduelis,Черноголовый щегол
297359356,research,https://inaturalist-open-data.s3.amazonaws.com/photos/535510698/medium.jpg,Carduelis carduelis,Черноголовый щегол
297962828,research,https://inaturalist-open-data.s3.amazonaws.com/photos/536659920/medium.jpg,Carduelis carduelis,Черноголовый щегол
299521823,research,https://inaturalist-open-data.s3.amazonaws.com/photos/539614519/medium.jpg,Carduelis carduelis,Черноголовый щегол
303400563,research,https://inaturalist-open-data.s3.amazonaws.com/photos/546850390/medium.jpg,Carduelis carduelis,Черноголовый щегол
305511825,research,https://static.inaturalist.org/photos/550850262/medium.jpg,Carduelis carduelis,Черноголовый щегол
309791801,research,https://inaturalist-open-data.s3.amazonaws.com/photos/559062747/medium.jpg,Carduelis carduelis,Черноголовый щегол
310049568,research,https://inaturalist-open-data.s3.amazonaws.com/photos/559529018/medium.jpg,Carduelis carduelis,Черноголовый щегол
311763952,research,https://inaturalist-open-data.s3.amazonaws.com/photos/562817944/medium.jpg,Carduelis carduelis,Черноголовый щегол
312157481,research,https://inaturalist-open-data.s3.amazonaws.com/photos/563564039/medium.jpg,Carduelis carduelis,Черноголовый щегол
312521578,research,https://inaturalist-open-data.s3.amazonaws.com/photos/564263787/medium.jpg,Carduelis carduelis,Черноголовый щегол
314532855,research,https://inaturalist-open-data.s3.amazonaws.com/photos/568100865/medium.jpg,Carduelis carduelis,Черноголовый щегол
314646697,research,https://inaturalist-open-data.s3.amazonaws.com/photos/568314115/medium.jpg,Carduelis carduelis,Черноголовый щегол
319494569,research,https://inaturalist-open-data.s3.amazonaws.com/photos/577543885/medium.jpg,Carduelis carduelis,Черноголовый щегол
319820092,research,https://inaturalist-open-data.s3.amazonaws.com/photos/578165550/medium.jpg,Carduelis carduelis,Черноголовый щегол
320495580,research,https://inaturalist-open-data.s3.amazonaws.com/photos/579468543/medium.jpg,Carduelis carduelis,Черноголовый щегол
321405043,research,https://inaturalist-open-data.s3.amazonaws.com/photos/581264906/medium.jpg,Carduelis carduelis,Черноголовый щегол
323942252,research,https://inaturalist-open-data.s3.amazonaws.com/photos/586234263/medium.jpg,Carduelis carduelis,Черноголовый щегол
327684146,research,https://inaturalist-open-data.s3.amazonaws.com/photos/593693283/medium.jpg,Carduelis carduelis,Черноголовый щегол
327744528,research,https://inaturalist-open-data.s3.amazonaws.com/photos/593788859/medium.jpg,Carduelis carduelis,Черноголовый щегол
